"","Reporting unit name","Municipality and county","County","Change in Rep. vote 2012 to 2016","Rep. vote 2016","Rep. vote 2012","Trump vote in primary","Vote for third party candidates 2016","Voter number 2016","Number of registered voters 2016","Registered voter turnout 2016","Touchscreen model installed in municipality","Proportion of voters using voting machines","Number of voters using voting machines","Number of voters using AVC Edge","Average Rep. vote change 2012-2016 in reporting units with 0% touchscreen use","Average Rep. vote change 2012-2016 in reporting units with 0-25% AVC Edge use","Average Rep. vote change 2012-2016 in reporting units with >25% AVC Edge use","Rep. vote change 2012-2016 above average for 0% touchscreen use","No. of voters voting Rep. above average vote change 2012-2016 with 0% touchscreen use","Proportion of votes from AVC Edge required to flip to match difference from 0% touchscreen use average in Rep. vote change 2012-2016"
"2273","TOWN OF LINWOOD WARDS 1-2 PORTAGE","TOWN OF LINWOOD PORTAGE","PORTAGE",7.42424242424243,55.7575757575758,48.3333333333333,42.6174496644295,3.78787878787879,676,768,0.880208333333333,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,6.79690619470747,50.1878787878788,NA
"2274","TOWN OF LISBON WARD 2 WAUKESHA","TOWN OF LISBON WAUKESHA","WAUKESHA",-2.48760936946289,64.4128113879004,66.9004207573632,NA,7.33096085409253,1406,1559,0.901860166773573,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-3.11494559899785,-34.9757877346482,NA
"2275","TOWN OF LISBON WARD 3 JUNEAU","TOWN OF LISBON JUNEAU","JUNEAU",83.3333333333333,83.3333333333333,0,0,0,6,5,1.2,"Dominion (Sequoia)/Command Central-Edge",0.666666666666667,4,4,0.627336229534961,2.45692443158333,10.7432320060251,82.7059971037983,5,1.25
"2276","TOWN OF LISBON WARD 3 WAUKESHA","TOWN OF LISBON WAUKESHA","WAUKESHA",-6.51711924439198,67.7685950413223,74.2857142857143,NA,5.64738292011019,728,813,0.895448954489545,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-7.14445547392694,-47.4446280991736,NA
"2277","TOWN OF LISBON WARDS 1-2 JUNEAU","TOWN OF LISBON JUNEAU","JUNEAU",15.6992451884244,62.111801242236,46.4125560538117,43.9393939393939,3.93374741200828,490,536,0.914179104477612,"Dominion (Sequoia)/Command Central-Edge",0.548979591836735,269,269,0.627336229534961,2.45692443158333,10.7432320060251,15.0719089588894,76.9263014232796,0.285971380755686
"2278","TOWN OF LISBON WARDS 1,6 WAUKESHA","TOWN OF LISBON WAUKESHA","WAUKESHA",-3.84265286704422,68.8341848583372,72.6768377253814,NA,6.08453320947515,2184,2389,0.914190037672666,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-4.46998909657918,-83.9235386162458,NA
"2279","TOWN OF LISBON WARDS 4-5 WAUKESHA","TOWN OF LISBON WAUKESHA","WAUKESHA",-7.9111308262375,65.4164849542085,73.327615780446,22.3787167449139,7.28303532490188,2303,2546,0.904556166535742,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-8.53846705577246,-182.19334292825,NA
"2280","TOWN OF LITTLE BLACK WARD 1-2 TAYLOR","TOWN OF LITTLE BLACK TAYLOR","TAYLOR",NA,69.2028985507246,NA,46.484375,5.07246376811594,556,42,13.2380952380952,"ES&S iVotronic",0.584532374100719,325,NA,0.627336229534961,2.45692443158333,10.7432320060251,NA,NA,NA
"2281","TOWN OF LITTLE FALLS WARDS 1-2 MONROE","TOWN OF LITTLE FALLS MONROE","MONROE",16.4324373493428,62.4641833810888,46.031746031746,49.6296296296296,7.16332378223496,701,818,0.856968215158924,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,15.8051011198078,115.191385818893,NA
"2282","TOWN OF LITTLE GRANT WARD 1 GRANT","TOWN OF LITTLE GRANT GRANT","GRANT",6.71248715313463,64.7482014388489,58.0357142857143,45.4545454545455,2.15827338129496,142,160,0.8875,"Dominion (Sequoia)/Command Central-Edge",0.950704225352113,135,135,0.627336229534961,2.45692443158333,10.7432320060251,6.08515092359967,9.53173175745117,0.0706054204255642
"2283","TOWN OF LITTLE RICE WARD 1 ONEIDA","TOWN OF LITTLE RICE ONEIDA","ONEIDA",17.4365995951899,71.6216216216216,54.1850220264317,49.0740740740741,2.25225225225225,223,242,0.921487603305785,"Dominion (Sequoia)/Command Central-Edge",0.869955156950673,194,194,0.627336229534961,2.45692443158333,10.7432320060251,16.8092633656549,38.8836170972735,0.200431015965327
"2284","TOWN OF LITTLE RIVER WARD 1-2 OCONTO","TOWN OF LITTLE RIVER OCONTO","OCONTO",19.9994155635428,68.3060109289617,48.3065953654189,51.5267175572519,3.64298724954463,562,621,0.904991948470209,"Dominion (Sequoia)/Command Central-Edge",0.48220640569395,271,271,0.627336229534961,2.45692443158333,10.7432320060251,19.3720793340078,112.396715467111,0.414748027553914
"2285","TOWN OF LITTLE SUAMICO WARD 1-8 OCONTO","TOWN OF LITTLE SUAMICO OCONTO","OCONTO",9.18198564384468,68.1133428981349,58.9313572542902,41.7081260364842,4.37589670014347,2858,3161,0.904144258146156,"Dominion (Sequoia)/Command Central-Edge",0.701189643107068,2004,2004,0.627336229534961,2.45692443158333,10.7432320060251,8.55464941430972,262.421149701081,0.130948677495549
"2286","TOWN OF LITTLE WOLF WARDS 1-3 WAUPACA","TOWN OF LITTLE WOLF WAUPACA","WAUPACA",10.8260833911092,75.3069577080491,64.4808743169399,46.4705882352941,3.81991814461119,738,836,0.882775119617225,"Dominion (Sequoia)/Command Central-Edge",0.495934959349593,366,366,0.627336229534961,2.45692443158333,10.7432320060251,10.1987471615742,79.8964954263859,0.218296435591219
"2287","TOWN OF LODI WARDS 1-5 COLUMBIA","TOWN OF LODI COLUMBIA","COLUMBIA",0.921214739435833,47.808764940239,46.8875502008032,39.3827160493827,7.07171314741036,2016,2283,0.883048620236531,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,0.293878509900872,18.5716891470264,NA
"2288","TOWN OF LOMIRA WARD 1-2 DODGE","TOWN OF LOMIRA DODGE","DODGE",2.57820426508378,76.1978361669243,73.6196319018405,26.2569832402235,5.71870170015456,652,721,0.904299583911234,"Dominion (Premier)-Accuvote TSX",0.00153374233128834,0.999999999999998,NA,0.627336229534961,2.45692443158333,10.7432320060251,1.95086803554882,16.8098918083462,NA
"2289","TOWN OF LOMIRA WARD 3 DODGE","TOWN OF LOMIRA DODGE","DODGE",-66.6666666666667,0,66.6666666666667,100,0,1,2,0.5,"Dominion (Premier)-Accuvote TSX",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-67.2940028962017,-0.666666666666667,NA
"2290","TOWN OF LONG LAKE WARD 1 FLORENCE","TOWN OF LONG LAKE FLORENCE","FLORENCE",5.95019659239843,68.8073394495413,62.8571428571429,56.4516129032258,4.58715596330275,111,126,0.880952380952381,"Dominion (Sequoia)/Command Central-Edge",0.603603603603604,67,67,0.627336229534961,2.45692443158333,10.7432320060251,5.32286036286347,6.60471821756226,0.0985778838442127
"2291","TOWN OF LONG LAKE WARD 1 WASHBURN","TOWN OF LONG LAKE WASHBURN","WASHBURN",5.98849072609303,56.2189054726368,50.2304147465438,50.609756097561,5.22388059701492,409,467,0.875802997858672,"Dominion (Sequoia)/Command Central-Edge",0.440097799511002,180,180,0.627336229534961,2.45692443158333,10.7432320060251,5.36115449655807,24.4929270697205,0.136071817054003
"2292","TOWN OF LONGWOOD WARDS 1-2 CLARK","TOWN OF LONGWOOD CLARK","CLARK",7.18800275798667,61.1353711790393,53.9473684210526,NA,8.29694323144105,228,262,0.870229007633588,"ES&S iVotronic",0.596491228070175,136,NA,0.627336229534961,2.45692443158333,10.7432320060251,6.56066652845171,16.3886462882096,NA
"2293","TOWN OF LORAIN WARD 1 POLK","TOWN OF LORAIN POLK","POLK",10.3722897534581,65.0306748466258,54.6583850931677,41.2698412698413,7.97546012269939,163,189,0.862433862433862,"Dominion (Sequoia)/Command Central-Edge",0.208588957055215,34,34,0.627336229534961,2.45692443158333,10.7432320060251,9.74495352392314,16.9068322981367,0.497259773474608
"2294","TOWN OF LOWELL WARDS 1-2 DODGE","TOWN OF LOWELL DODGE","DODGE",12.3042394633402,71.8861209964413,59.581881533101,NA,3.20284697508897,286,327,0.874617737003058,"Dominion (Premier)-Accuvote TSX",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,11.6769032338052,35.190124865153,NA
"2295","TOWN OF LOWELL WARDS 3-4 DODGE","TOWN OF LOWELL DODGE","DODGE",10.4405176704828,68.3673469387755,57.9268292682927,NA,3.74149659863946,305,361,0.844875346260388,"Dominion (Premier)-Accuvote TSX",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,9.81318144094784,31.8435788949725,NA
"2296","TOWN OF LOWVILLE WARDS 1-2 COLUMBIA","TOWN OF LOWVILLE COLUMBIA","COLUMBIA",5.94561658517964,51.6077170418006,45.662100456621,41.7582417582418,5.30546623794212,624,705,0.885106382978723,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,5.31828035564468,37.100647491521,NA
"2297","TOWN OF LOYAL WARDS 1-2 CLARK","TOWN OF LOYAL CLARK","CLARK",14.9214462903105,75.2988047808765,60.377358490566,NA,5.57768924302789,253,301,0.840531561461794,"ES&S iVotronic",0.312252964426877,78.9999999999999,NA,0.627336229534961,2.45692443158333,10.7432320060251,14.2941100607755,37.7512591144856,NA
"2298","TOWN OF LUCAS WARD 1 DUNN","TOWN OF LUCAS DUNN","DUNN",10.5879155720627,60.9638554216868,50.3759398496241,51.0204081632653,6.98795180722892,416,495,0.84040404040404,"Dominion (Sequoia)/Command Central-Edge",0.459134615384615,191,191,0.627336229534961,2.45692443158333,10.7432320060251,9.96057934252774,44.0457287797808,0.230605909841785
"2299","TOWN OF LUCK WARD 1-2 POLK","TOWN OF LUCK POLK","POLK",14.2047807265199,63.8095238095238,49.604743083004,50.920245398773,3.23809523809524,525,586,0.895904436860068,"Dominion (Sequoia)/Command Central-Edge",0.895238095238095,470,470,0.627336229534961,2.45692443158333,10.7432320060251,13.5774444969849,74.5750988142295,0.158670423008999
"2300","TOWN OF LUDINGTON WARD 1 EAU CLAIRE","TOWN OF LUDINGTON EAU CLAIRE","EAU CLAIRE",5.97761007399561,56.7521367521367,50.7745266781411,46.5201465201465,8.71794871794872,593,662,0.895770392749245,"Dominion (Sequoia)/Command Central-Edge",0.261382799325464,155,155,0.627336229534961,2.45692443158333,10.7432320060251,5.35027384446065,35.447227738794,0.228691791863187
"2301","TOWN OF LUXEMBURG WARD 1-3 KEWAUNEE","TOWN OF LUXEMBURG KEWAUNEE","KEWAUNEE",7.27104626568892,72.7598566308244,65.4888103651354,33.9407744874715,3.9426523297491,848,958,0.88517745302714,"Dominion (Sequoia)/Command Central-Edge",0.438679245283019,372,372,0.627336229534961,2.45692443158333,10.7432320060251,6.64371003615396,61.658472333042,0.165748581540436
"2302","TOWN OF LYNDON WARDS 1-3 JUNEAU","TOWN OF LYNDON JUNEAU","JUNEAU",13.2688018646145,52.0700636942675,38.801261829653,54.9295774647887,5.25477707006369,631,735,0.858503401360544,"Dominion (Sequoia)/Command Central-Edge",0.584786053882726,369,369,0.627336229534961,2.45692443158333,10.7432320060251,12.6414656350795,83.7261397657175,0.226900107766172
"2303","TOWN OF LYNDON WARDS 1-3 SHEBOYGAN","TOWN OF LYNDON SHEBOYGAN","SHEBOYGAN",0.563740780154873,67.6855895196507,67.1218487394958,27.2912423625255,6.76855895196507,925,1013,0.913129318854886,"Dominion (Sequoia)/Command Central-Edge",0.185945945945946,172,172,0.627336229534961,2.45692443158333,10.7432320060251,-0.0635954493800881,5.21460221643258,0.030317454746701
"2304","TOWN OF LYNN WARDS 1-2 CLARK","TOWN OF LYNN CLARK","CLARK",7.42784696845403,64.0316205533597,56.6037735849057,NA,6.32411067193676,255,310,0.82258064516129,"ES&S iVotronic",0.780392156862745,199,NA,0.627336229534961,2.45692443158333,10.7432320060251,6.80051073891907,18.9410097695578,NA
"2305","TOWN OF LYNNE WARD 1 ONEIDA","TOWN OF LYNNE ONEIDA","ONEIDA",20.8599404001703,69.1358024691358,48.2758620689655,67.5675675675676,6.17283950617284,81,86,0.941860465116279,"Dominion (Sequoia)/Command Central-Edge",0.802469135802469,65,65,0.627336229534961,2.45692443158333,10.7432320060251,20.2326041706353,16.8965517241379,0.259946949602122
"2306","TOWN OF LYONS WARDS 1-7 WALWORTH","TOWN OF LYONS WALWORTH","WALWORTH",0.776897562232321,63.6556854410202,62.8787878787879,37.9719525350593,5.84484590860786,1892,2167,0.873096446700508,"Dominion (Premier)-Accuvote TSX",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,0.14956133269736,14.6989018774355,NA
"2307","TOWN OF MACKFORD WARD 1 GREEN LAKE","TOWN OF MACKFORD GREEN LAKE","GREEN LAKE",10.0802476212312,82.8671328671329,72.7868852459016,32.0987654320988,2.44755244755245,286,348,0.82183908045977,"Dominion (Sequoia)/Command Central-Edge",0.940559440559441,269,269,0.627336229534961,2.45692443158333,10.7432320060251,9.45291139169624,28.8295081967212,0.107172892924614
"2308","TOWN OF MADGE WARDS 1-3 WASHBURN","TOWN OF MADGE WASHBURN","WASHBURN",7.59272905919922,53.3898305084746,45.7971014492754,49.2857142857143,2.54237288135593,354,408,0.867647058823529,"Dominion (Sequoia)/Command Central-Edge",0.564971751412429,200,200,0.627336229534961,2.45692443158333,10.7432320060251,6.96539282966426,26.8782608695652,0.134391304347826
"2309","TOWN OF MADISON WARD 1 DANE","TOWN OF MADISON DANE","DANE",-5.90733590733591,8.37837837837838,14.2857142857143,30,8.64864864864865,371,486,0.763374485596708,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-6.53467213687087,-21.9162162162162,NA
"2310","TOWN OF MADISON WARD 2-9 DANE","TOWN OF MADISON DANE","DANE",-0.591718464719225,10.6577052328373,11.2494236975565,35.1758793969849,8.49735957753241,2102,2743,0.766314254465913,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-1.21905469425419,-12.4379221283981,NA
"2311","TOWN OF MAGNOLIA WARD 1 ROCK","TOWN OF MAGNOLIA ROCK","ROCK",9.78504672897196,46,36.214953271028,41.0596026490066,7,405,469,0.863539445628998,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,9.157710499437,39.6294392523364,NA
"2312","TOWN OF MAIDEN ROCK WARD 1 PIERCE","TOWN OF MAIDEN ROCK PIERCE","PIERCE",9.85811157330902,65.1376146788991,55.2795031055901,39.3700787401575,2.75229357798165,339,361,0.939058171745152,"Dominion (Sequoia)/Command Central-Edge",0.787610619469027,267,267,0.627336229534961,2.45692443158333,10.7432320060251,9.23077534377406,33.4189982335176,0.125164787391452
"2313","TOWN OF MAINE WARD 1 OUTAGAMIE","TOWN OF MAINE OUTAGAMIE","OUTAGAMIE",7.77543623887768,63.6165577342048,55.8411214953271,35.8585858585859,6.10021786492375,467,520,0.898076923076923,"Dominion (Sequoia)/Command Central-Edge",0.593147751605996,277,277,0.627336229534961,2.45692443158333,10.7432320060251,7.14810000934272,36.3112872355588,0.131087679550754
"2314","TOWN OF MANCHESTER WARD 1 GREEN LAKE","TOWN OF MANCHESTER GREEN LAKE","GREEN LAKE",4.54450436891175,71.7086834733894,67.1641791044776,39.1752577319588,3.92156862745098,359,428,0.838785046728972,"Dominion (Sequoia)/Command Central-Edge",0.615598885793872,221,221,0.627336229534961,2.45692443158333,10.7432320060251,3.91716813937679,16.3147706843932,0.0738224917845845
"2315","TOWN OF MANCHESTER WARD 1 JACKSON","TOWN OF MANCHESTER JACKSON","JACKSON",13.8051675787525,63.1313131313131,49.3261455525606,53.757225433526,7.07070707070707,400,449,0.89086859688196,"Dominion (Sequoia)/Command Central-Edge",0.9225,369,369,0.627336229534961,2.45692443158333,10.7432320060251,13.1778313492175,55.22067031501,0.149649513048808
"2316","TOWN OF MANITOWISH WATERS WARD 1 VILAS","TOWN OF MANITOWISH WATERS VILAS","VILAS",0.541478626940545,70.2213279678068,69.6798493408663,58.364312267658,3.62173038229376,499,588,0.848639455782313,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-0.085857602594416,2.70197834843332,NA
"2317","TOWN OF MANITOWOC RAPIDS WARD 1-5 MANITOWOC","TOWN OF MANITOWOC RAPIDS MANITOWOC","MANITOWOC",-0.615282591259948,63.6938202247191,64.309102815979,30.5989583333333,6.03932584269663,1443,1649,0.875075803517283,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-1.24261882079491,-8.87852779188105,NA
"2318","TOWN OF MANITOWOC WARD 1-2 MANITOWOC","TOWN OF MANITOWOC MANITOWOC","MANITOWOC",10.1196107582106,63.265306122449,53.1456953642384,41.3284132841328,6.46258503401361,594,661,0.898638426626324,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,9.49227452867564,60.110487903771,NA
"2319","TOWN OF MAPLE CREEK WARD 1 OUTAGAMIE","TOWN OF MAPLE CREEK OUTAGAMIE","OUTAGAMIE",14.8286320897786,71.0191082802548,56.1904761904762,43.7908496732026,3.5031847133758,319,369,0.86449864498645,"Dominion (Sequoia)/Command Central-Edge",0.617554858934169,197,197,0.627336229534961,2.45692443158333,10.7432320060251,14.2012958602436,47.3033363663937,0.240118458712659
"2320","TOWN OF MAPLE GROVE WARD 1-2 BARRON","TOWN OF MAPLE GROVE BARRON","BARRON",5.52552427969881,70.5154639175258,64.989939637827,44.6280991735537,6.80412371134021,487,576,0.845486111111111,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,4.89818805016385,26.9093032421332,NA
"2321","TOWN OF MAPLE GROVE WARD 1 MANITOWOC","TOWN OF MAPLE GROVE MANITOWOC","MANITOWOC",8.7021585343733,78.7472035794183,70.045045045045,30.0411522633745,3.35570469798658,449,503,0.892644135188867,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,8.07482230483834,39.0726918193361,NA
"2322","TOWN OF MAPLE GROVE WARD 1 SHAWANO","TOWN OF MAPLE GROVE SHAWANO","SHAWANO",10.0025879917184,66.2525879917184,56.25,39.5939086294416,3.31262939958592,491,544,0.902573529411765,"Dominion (Sequoia)/Command Central-Edge",0.80040733197556,393,393,0.627336229534961,2.45692443158333,10.7432320060251,9.37525176218344,49.1127070393373,0.124968720201876
"2323","TOWN OF MAPLE PLAIN WARD 1 BARRON","TOWN OF MAPLE PLAIN BARRON","BARRON",3.85351697851697,53.5416666666667,49.6881496881497,44.3850267379679,3.33333333333333,482,569,0.847100175746924,"Dominion (Sequoia)/Command Central-Edge",0.900414937759336,434,434,0.627336229534961,2.45692443158333,10.7432320060251,3.22618074898201,18.5739518364518,0.042797124047124
"2324","TOWN OF MAPLE VALLEY WARD 1 OCONTO","TOWN OF MAPLE VALLEY OCONTO","OCONTO",13.0655897627177,73.9010989010989,60.8355091383812,56.78391959799,2.47252747252747,367,431,0.851508120649652,"Dominion (Sequoia)/Command Central-Edge",0.918256130790191,337,337,0.627336229534961,2.45692443158333,10.7432320060251,12.4382535331827,47.950714429174,0.142286986436718
"2325","TOWN OF MAPLE WARD 1 DOUGLAS","TOWN OF MAPLE DOUGLAS","DOUGLAS",15.2762702719858,42.9305912596401,27.6543209876543,57.843137254902,7.19794344473008,394,446,0.883408071748879,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,14.6489340424508,60.1885048716241,NA
"2326","TOWN OF MAPLEHURST WARD 1 TAYLOR","TOWN OF MAPLEHURST TAYLOR","TAYLOR",19.6531791907514,78.6127167630058,58.9595375722543,63.0434782608696,2.3121387283237,174,205,0.848780487804878,"ES&S iVotronic",0.735632183908046,128,NA,0.627336229534961,2.45692443158333,10.7432320060251,19.0258429612164,34.1965317919074,NA
"2327","TOWN OF MARATHON WARD 1-2 MARATHON","TOWN OF MARATHON MARATHON","MARATHON",3.93690462416599,69.983416252073,66.046511627907,33.4355828220859,4.47761194029851,604,690,0.87536231884058,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,3.30956839463103,23.7789039299626,NA
"2328","TOWN OF MARCELLON WARDS 1-2 COLUMBIA","TOWN OF MARCELLON COLUMBIA","COLUMBIA",8.26054379176203,55.8541266794626,47.5935828877005,43.2773109243698,5.3742802303263,525,602,0.872093023255814,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,7.63320756222707,43.3678549067507,NA
"2329","TOWN OF MARENGO WARDS 1-2 ASHLAND","TOWN OF MARENGO ASHLAND","ASHLAND",8.59389038634321,47.6415094339623,39.0476190476191,NA,8.9622641509434,212,253,0.837944664031621,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,7.96655415680825,18.2190476190476,NA
"2330","TOWN OF MARIETTA WARD 1 CRAWFORD","TOWN OF MARIETTA CRAWFORD","CRAWFORD",13.3301878937581,59.3155893536122,45.985401459854,44.6153846153846,7.60456273764259,266,310,0.858064516129032,"Dominion (Sequoia)/Command Central-Edge",0.590225563909774,157,157,0.627336229534961,2.45692443158333,10.7432320060251,12.7028516642231,35.4582997973965,0.22584904329552
"2331","TOWN OF MARION WARD 1 GRANT","TOWN OF MARION GRANT","GRANT",21.828462658157,61.5720524017467,39.7435897435897,53.3333333333333,5.24017467248908,225,298,0.75503355704698,"Dominion (Sequoia)/Command Central-Edge",0.817777777777778,184,184,0.627336229534961,2.45692443158333,10.7432320060251,21.201126428622,49.1140409808532,0.266924135765507
"2332","TOWN OF MARION WARD 1 JUNEAU","TOWN OF MARION JUNEAU","JUNEAU",18.7050935334688,72.0647773279352,53.3596837944664,67.6923076923077,2.02429149797571,248,279,0.888888888888889,"Dominion (Sequoia)/Command Central-Edge",0.786290322580645,195,195,0.627336229534961,2.45692443158333,10.7432320060251,18.0777573039338,46.3886319630026,0.23789042032309
"2333","TOWN OF MARION WARDS 1-4 WAUSHARA","TOWN OF MARION WAUSHARA","WAUSHARA",7.80435251023487,64.3589743589744,56.5546218487395,45.0877192982456,4.44444444444444,1193,1357,0.879145173176124,"Dominion (Premier)-Accuvote TSX",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,7.17701628069991,93.105925447102,NA
"2334","TOWN OF MARQUETTE WARD 1 GREEN LAKE","TOWN OF MARQUETTE GREEN LAKE","GREEN LAKE",10.8103366167882,70.2508960573477,59.4405594405594,43.75,3.584229390681,282,346,0.815028901734104,"Dominion (Sequoia)/Command Central-Edge",0.826241134751773,233,233,0.627336229534961,2.45692443158333,10.7432320060251,10.1830003872532,30.4851492593427,0.130837550469282
